dsID,region,indID,period,value,is_number
reliefweb,KNA,RW002,1997,0,1.0
reliefweb,KNA,RW002,1998,0,1.0
reliefweb,KNA,RW002,1999,0,1.0
reliefweb,KNA,RW002,2000,0,1.0
reliefweb,KNA,RW002,2001,0,1.0
reliefweb,KNA,RW002,2002,0,1.0
reliefweb,KNA,RW002,2003,0,1.0
reliefweb,KNA,RW002,2004,0,1.0
reliefweb,KNA,RW002,2005,0,1.0
reliefweb,KNA,RW002,2006,0,1.0
reliefweb,KNA,RW002,2007,0,1.0
reliefweb,KNA,RW002,2008,0,1.0
reliefweb,KNA,RW002,2009,0,1.0
reliefweb,KNA,RW002,2010,0,1.0
reliefweb,KNA,RW002,2011,0,1.0
reliefweb,KNA,RW002,2012,0,1.0
reliefweb,KNA,RW002,2013,0,1.0
reliefweb,KOR,RW002,1980,0,1.0
reliefweb,KOR,RW002,1981,0,1.0
reliefweb,KOR,RW002,1982,0,1.0
reliefweb,KOR,RW002,1983,0,1.0
reliefweb,KOR,RW002,1984,1,1.0
reliefweb,KOR,RW002,1985,0,1.0
reliefweb,KOR,RW002,1986,1,1.0
reliefweb,KOR,RW002,1987,1,1.0
reliefweb,KOR,RW002,1988,0,1.0
reliefweb,KOR,RW002,1989,0,1.0
reliefweb,KOR,RW002,1990,0,1.0
reliefweb,KOR,RW002,1991,0,1.0
reliefweb,KOR,RW002,1992,0,1.0
reliefweb,KOR,RW002,1993,0,1.0
reliefweb,KOR,RW002,1994,0,1.0
reliefweb,KOR,RW002,1995,1,1.0
reliefweb,KOR,RW002,1996,0,1.0
reliefweb,KOR,RW002,1997,0,1.0
reliefweb,KOR,RW002,1998,1,1.0
reliefweb,KOR,RW002,1999,1,1.0
reliefweb,KOR,RW002,2000,0,1.0
reliefweb,KOR,RW002,2001,1,1.0
reliefweb,KOR,RW002,2002,0,1.0
reliefweb,KOR,RW002,2003,1,1.0
reliefweb,KOR,RW002,2004,0,1.0
reliefweb,KOR,RW002,2005,0,1.0
reliefweb,KOR,RW002,2006,1,1.0
reliefweb,KOR,RW002,2007,1,1.0
reliefweb,KOR,RW002,2008,1,1.0
reliefweb,KOR,RW002,2009,0,1.0
reliefweb,KOR,RW002,2010,0,1.0
reliefweb,KOR,RW002,2011,0,1.0
reliefweb,KOR,RW002,2012,0,1.0
reliefweb,KOR,RW002,2013,0,1.0
reliefweb,KWT,RW002,1980,0,1.0
reliefweb,KWT,RW002,1981,0,1.0
reliefweb,KWT,RW002,1982,0,1.0
reliefweb,KWT,RW002,1983,0,1.0
reliefweb,KWT,RW002,1984,0,1.0
reliefweb,KWT,RW002,1985,0,1.0
reliefweb,KWT,RW002,1986,0,1.0
reliefweb,KWT,RW002,1987,0,1.0
reliefweb,KWT,RW002,1988,0,1.0
reliefweb,KWT,RW002,1989,0,1.0
reliefweb,KWT,RW002,1990,0,1.0
reliefweb,KWT,RW002,1991,0,1.0
reliefweb,KWT,RW002,1992,0,1.0
reliefweb,KWT,RW002,1993,0,1.0
reliefweb,KWT,RW002,1994,0,1.0
reliefweb,KWT,RW002,1995,0,1.0
reliefweb,KWT,RW002,1996,0,1.0
reliefweb,KWT,RW002,1997,0,1.0
reliefweb,KWT,RW002,1998,0,1.0
reliefweb,KWT,RW002,1999,0,1.0
reliefweb,KWT,RW002,2000,0,1.0
reliefweb,KWT,RW002,2001,0,1.0
reliefweb,KWT,RW002,2002,0,1.0
reliefweb,KWT,RW002,2003,0,1.0
reliefweb,KWT,RW002,2004,0,1.0
reliefweb,KWT,RW002,2005,0,1.0
reliefweb,KWT,RW002,2006,0,1.0
reliefweb,KWT,RW002,2007,0,1.0
reliefweb,KWT,RW002,2008,0,1.0
reliefweb,KWT,RW002,2009,0,1.0
reliefweb,KWT,RW002,2010,0,1.0
reliefweb,KWT,RW002,2011,0,1.0
reliefweb,KWT,RW002,2012,0,1.0
reliefweb,KWT,RW002,2013,0,1.0
reliefweb,LAO,RW002,1980,0,1.0
reliefweb,LAO,RW002,1981,0,1.0
reliefweb,LAO,RW002,1982,0,1.0
reliefweb,LAO,RW002,1983,0,1.0
reliefweb,LAO,RW002,1984,0,1.0
reliefweb,LAO,RW002,1985,0,1.0
reliefweb,LAO,RW002,1986,0,1.0
reliefweb,LAO,RW002,1987,0,1.0
reliefweb,LAO,RW002,1988,0,1.0
reliefweb,LAO,RW002,1989,0,1.0
reliefweb,LAO,RW002,1990,0,1.0
reliefweb,LAO,RW002,1991,0,1.0
reliefweb,LAO,RW002,1992,0,1.0
reliefweb,LAO,RW002,1993,0,1.0
reliefweb,LAO,RW002,1994,0,1.0
reliefweb,LAO,RW002,1995,2,1.0
reliefweb,LAO,RW002,1996,1,1.0
reliefweb,LAO,RW002,1997,0,1.0
reliefweb,LAO,RW002,1998,0,1.0
reliefweb,LAO,RW002,1999,0,1.0
reliefweb,LAO,RW002,2000,1,1.0
reliefweb,LAO,RW002,2001,0,1.0
reliefweb,LAO,RW002,2002,1,1.0
reliefweb,LAO,RW002,2003,0,1.0
reliefweb,LAO,RW002,2004,0,1.0
reliefweb,LAO,RW002,2005,0,1.0
reliefweb,LAO,RW002,2006,0,1.0
reliefweb,LAO,RW002,2007,0,1.0
reliefweb,LAO,RW002,2008,1,1.0
reliefweb,LAO,RW002,2009,0,1.0
reliefweb,LAO,RW002,2010,0,1.0
reliefweb,LAO,RW002,2011,0,1.0
reliefweb,LAO,RW002,2012,0,1.0
reliefweb,LAO,RW002,2013,2,1.0
reliefweb,LBN,RW002,1980,0,1.0
reliefweb,LBN,RW002,1981,0,1.0
reliefweb,LBN,RW002,1982,0,1.0
reliefweb,LBN,RW002,1983,0,1.0
reliefweb,LBN,RW002,1984,0,1.0
reliefweb,LBN,RW002,1985,0,1.0
reliefweb,LBN,RW002,1986,0,1.0
reliefweb,LBN,RW002,1987,1,1.0
reliefweb,LBN,RW002,1988,0,1.0
reliefweb,LBN,RW002,1989,0,1.0
reliefweb,LBN,RW002,1990,0,1.0
reliefweb,LBN,RW002,1991,0,1.0
reliefweb,LBN,RW002,1992,1,1.0
reliefweb,LBN,RW002,1993,0,1.0
reliefweb,LBN,RW002,1994,0,1.0
reliefweb,LBN,RW002,1995,0,1.0
reliefweb,LBN,RW002,1996,0,1.0
reliefweb,LBN,RW002,1997,0,1.0
reliefweb,LBN,RW002,1998,0,1.0
reliefweb,LBN,RW002,1999,0,1.0
reliefweb,LBN,RW002,2000,0,1.0
reliefweb,LBN,RW002,2001,0,1.0
reliefweb,LBN,RW002,2002,0,1.0
reliefweb,LBN,RW002,2003,0,1.0
reliefweb,LBN,RW002,2004,0,1.0
reliefweb,LBN,RW002,2005,0,1.0
reliefweb,LBN,RW002,2006,0,1.0
reliefweb,LBN,RW002,2007,0,1.0
reliefweb,LBN,RW002,2008,0,1.0
reliefweb,LBN,RW002,2009,0,1.0
reliefweb,LBN,RW002,2010,0,1.0
reliefweb,LBN,RW002,2011,0,1.0
reliefweb,LBN,RW002,2012,0,1.0
reliefweb,LBN,RW002,2013,0,1.0
reliefweb,LBR,RW002,1980,0,1.0
reliefweb,LBR,RW002,1981,0,1.0
reliefweb,LBR,RW002,1982,0,1.0
reliefweb,LBR,RW002,1983,0,1.0
reliefweb,LBR,RW002,1984,0,1.0
reliefweb,LBR,RW002,1985,0,1.0
reliefweb,LBR,RW002,1986,0,1.0
reliefweb,LBR,RW002,1987,0,1.0
reliefweb,LBR,RW002,1988,0,1.0
reliefweb,LBR,RW002,1989,0,1.0
reliefweb,LBR,RW002,1990,0,1.0
reliefweb,LBR,RW002,1991,0,1.0
reliefweb,LBR,RW002,1992,0,1.0
reliefweb,LBR,RW002,1993,0,1.0
reliefweb,LBR,RW002,1994,0,1.0
reliefweb,LBR,RW002,1995,0,1.0
reliefweb,LBR,RW002,1996,0,1.0
reliefweb,LBR,RW002,1997,0,1.0
reliefweb,LBR,RW002,1998,0,1.0
reliefweb,LBR,RW002,1999,0,1.0
reliefweb,LBR,RW002,2000,0,1.0
reliefweb,LBR,RW002,2001,0,1.0
reliefweb,LBR,RW002,2002,0,1.0
reliefweb,LBR,RW002,2003,0,1.0
reliefweb,LBR,RW002,2004,0,1.0
reliefweb,LBR,RW002,2005,0,1.0
reliefweb,LBR,RW002,2006,0,1.0
reliefweb,LBR,RW002,2007,1,1.0
reliefweb,LBR,RW002,2008,0,1.0
reliefweb,LBR,RW002,2009,1,1.0
reliefweb,LBR,RW002,2010,0,1.0
reliefweb,LBR,RW002,2011,0,1.0
reliefweb,LBR,RW002,2012,0,1.0
reliefweb,LBR,RW002,2013,0,1.0
reliefweb,LBY,RW002,1980,0,1.0
reliefweb,LBY,RW002,1981,0,1.0
reliefweb,LBY,RW002,1982,0,1.0
reliefweb,LBY,RW002,1983,0,1.0
reliefweb,LBY,RW002,1984,0,1.0
reliefweb,LBY,RW002,1985,0,1.0
reliefweb,LBY,RW002,1986,0,1.0
reliefweb,LBY,RW002,1987,0,1.0
reliefweb,LBY,RW002,1988,0,1.0
reliefweb,LBY,RW002,1989,0,1.0
reliefweb,LBY,RW002,1990,0,1.0
reliefweb,LBY,RW002,1991,0,1.0
reliefweb,LBY,RW002,1992,0,1.0
reliefweb,LBY,RW002,1993,0,1.0
reliefweb,LBY,RW002,1994,0,1.0
reliefweb,LBY,RW002,1995,0,1.0
reliefweb,LBY,RW002,1996,0,1.0
reliefweb,LBY,RW002,1997,0,1.0
reliefweb,LBY,RW002,1998,0,1.0
reliefweb,LBY,RW002,1999,0,1.0
reliefweb,LBY,RW002,2000,0,1.0
reliefweb,LBY,RW002,2001,0,1.0
reliefweb,LBY,RW002,2002,0,1.0
reliefweb,LBY,RW002,2003,0,1.0
reliefweb,LBY,RW002,2004,0,1.0
reliefweb,LBY,RW002,2005,0,1.0
reliefweb,LBY,RW002,2006,0,1.0
reliefweb,LBY,RW002,2007,0,1.0
reliefweb,LBY,RW002,2008,0,1.0
reliefweb,LBY,RW002,2009,0,1.0
reliefweb,LBY,RW002,2010,0,1.0
reliefweb,LBY,RW002,2011,0,1.0
reliefweb,LBY,RW002,2012,0,1.0
reliefweb,LBY,RW002,2013,0,1.0
reliefweb,LCA,RW002,1980,0,1.0
reliefweb,LCA,RW002,1981,0,1.0
reliefweb,LCA,RW002,1982,0,1.0
reliefweb,LCA,RW002,1983,0,1.0
reliefweb,LCA,RW002,1984,0,1.0
reliefweb,LCA,RW002,1985,0,1.0
reliefweb,LCA,RW002,1986,0,1.0
reliefweb,LCA,RW002,1987,0,1.0
reliefweb,LCA,RW002,1988,0,1.0
reliefweb,LCA,RW002,1989,0,1.0
reliefweb,LCA,RW002,1990,0,1.0
reliefweb,LCA,RW002,1991,0,1.0
reliefweb,LCA,RW002,1992,0,1.0
reliefweb,LCA,RW002,1993,0,1.0
reliefweb,LCA,RW002,1994,1,1.0
reliefweb,LCA,RW002,1995,0,1.0
reliefweb,LCA,RW002,1996,0,1.0
reliefweb,LCA,RW002,1997,0,1.0
reliefweb,LCA,RW002,1998,0,1.0
reliefweb,LCA,RW002,1999,0,1.0
reliefweb,LCA,RW002,2000,0,1.0
reliefweb,LCA,RW002,2001,0,1.0
reliefweb,LCA,RW002,2002,0,1.0
reliefweb,LCA,RW002,2003,0,1.0
reliefweb,LCA,RW002,2004,0,1.0
reliefweb,LCA,RW002,2005,0,1.0
reliefweb,LCA,RW002,2006,0,1.0
reliefweb,LCA,RW002,2007,0,1.0
reliefweb,LCA,RW002,2008,0,1.0
reliefweb,LCA,RW002,2009,0,1.0
reliefweb,LCA,RW002,2010,1,1.0
reliefweb,LCA,RW002,2011,0,1.0
reliefweb,LCA,RW002,2012,0,1.0
reliefweb,LCA,RW002,2013,0,1.0
reliefweb,LKA,RW002,1980,0,1.0
reliefweb,LKA,RW002,1981,0,1.0
reliefweb,LKA,RW002,1982,0,1.0
reliefweb,LKA,RW002,1983,0,1.0
reliefweb,LKA,RW002,1984,1,1.0
reliefweb,LKA,RW002,1985,0,1.0
reliefweb,LKA,RW002,1986,1,1.0
reliefweb,LKA,RW002,1987,0,1.0
reliefweb,LKA,RW002,1988,0,1.0
reliefweb,LKA,RW002,1989,1,1.0
reliefweb,LKA,RW002,1990,1,1.0
reliefweb,LKA,RW002,1991,0,1.0
reliefweb,LKA,RW002,1992,1,1.0
reliefweb,LKA,RW002,1993,3,1.0
reliefweb,LKA,RW002,1994,2,1.0
reliefweb,LKA,RW002,1995,3,1.0
reliefweb,LKA,RW002,1996,0,1.0
reliefweb,LKA,RW002,1997,0,1.0
reliefweb,LKA,RW002,1998,0,1.0
reliefweb,LKA,RW002,1999,2,1.0
reliefweb,LKA,RW002,2000,1,1.0
reliefweb,LKA,RW002,2001,1,1.0
reliefweb,LKA,RW002,2002,2,1.0
reliefweb,LKA,RW002,2003,1,1.0
reliefweb,LKA,RW002,2004,0,1.0
reliefweb,LKA,RW002,2005,1,1.0
reliefweb,LKA,RW002,2006,2,1.0
reliefweb,LKA,RW002,2007,3,1.0
reliefweb,LKA,RW002,2008,3,1.0
reliefweb,LKA,RW002,2009,3,1.0
reliefweb,LKA,RW002,2010,2,1.0
reliefweb,LKA,RW002,2011,1,1.0
reliefweb,LKA,RW002,2012,3,1.0
reliefweb,LKA,RW002,2013,0,1.0
reliefweb,LSO,RW002,1980,0,1.0
reliefweb,LSO,RW002,1981,0,1.0
reliefweb,LSO,RW002,1982,0,1.0
reliefweb,LSO,RW002,1983,0,1.0
reliefweb,LSO,RW002,1984,0,1.0
reliefweb,LSO,RW002,1985,0,1.0
reliefweb,LSO,RW002,1986,0,1.0
reliefweb,LSO,RW002,1987,1,1.0
reliefweb,LSO,RW002,1988,0,1.0
reliefweb,LSO,RW002,1989,0,1.0
reliefweb,LSO,RW002,1990,0,1.0
reliefweb,LSO,RW002,1991,0,1.0
reliefweb,LSO,RW002,1992,0,1.0
reliefweb,LSO,RW002,1993,0,1.0
reliefweb,LSO,RW002,1994,0,1.0
reliefweb,LSO,RW002,1995,0,1.0
reliefweb,LSO,RW002,1996,0,1.0
reliefweb,LSO,RW002,1997,0,1.0
reliefweb,LSO,RW002,1998,0,1.0
reliefweb,LSO,RW002,1999,0,1.0
reliefweb,LSO,RW002,2000,0,1.0
reliefweb,LSO,RW002,2001,0,1.0
reliefweb,LSO,RW002,2002,0,1.0
reliefweb,LSO,RW002,2003,0,1.0
reliefweb,LSO,RW002,2004,0,1.0
reliefweb,LSO,RW002,2005,0,1.0
reliefweb,LSO,RW002,2006,0,1.0
reliefweb,LSO,RW002,2007,0,1.0
reliefweb,LSO,RW002,2008,0,1.0
reliefweb,LSO,RW002,2009,0,1.0
reliefweb,LSO,RW002,2010,0,1.0
reliefweb,LSO,RW002,2011,0,1.0
reliefweb,LSO,RW002,2012,1,1.0
reliefweb,LSO,RW002,2013,0,1.0
reliefweb,MAR,RW002,1980,0,1.0
reliefweb,MAR,RW002,1981,0,1.0
reliefweb,MAR,RW002,1982,0,1.0
reliefweb,MAR,RW002,1983,0,1.0
reliefweb,MAR,RW002,1984,0,1.0
reliefweb,MAR,RW002,1985,0,1.0
reliefweb,MAR,RW002,1986,0,1.0
reliefweb,MAR,RW002,1987,0,1.0
reliefweb,MAR,RW002,1988,0,1.0
reliefweb,MAR,RW002,1989,0,1.0
reliefweb,MAR,RW002,1990,0,1.0
reliefweb,MAR,RW002,1991,0,1.0
reliefweb,MAR,RW002,1992,0,1.0
reliefweb,MAR,RW002,1993,0,1.0
reliefweb,MAR,RW002,1994,0,1.0
reliefweb,MAR,RW002,1995,1,1.0
reliefweb,MAR,RW002,1996,1,1.0
reliefweb,MAR,RW002,1997,0,1.0
reliefweb,MAR,RW002,1998,0,1.0
reliefweb,MAR,RW002,1999,0,1.0
reliefweb,MAR,RW002,2000,0,1.0
reliefweb,MAR,RW002,2001,0,1.0
reliefweb,MAR,RW002,2002,1,1.0
reliefweb,MAR,RW002,2003,0,1.0
reliefweb,MAR,RW002,2004,1,1.0
reliefweb,MAR,RW002,2005,0,1.0
reliefweb,MAR,RW002,2006,0,1.0
reliefweb,MAR,RW002,2007,0,1.0
reliefweb,MAR,RW002,2008,1,1.0
reliefweb,MAR,RW002,2009,2,1.0
reliefweb,MAR,RW002,2010,1,1.0
reliefweb,MAR,RW002,2011,0,1.0
reliefweb,MAR,RW002,2012,0,1.0
reliefweb,MAR,RW002,2013,0,1.0
reliefweb,MDG,RW002,1980,0,1.0
reliefweb,MDG,RW002,1981,0,1.0
reliefweb,MDG,RW002,1982,0,1.0
reliefweb,MDG,RW002,1983,0,1.0
reliefweb,MDG,RW002,1984,1,1.0
reliefweb,MDG,RW002,1985,0,1.0
reliefweb,MDG,RW002,1986,1,1.0
reliefweb,MDG,RW002,1987,1,1.0
reliefweb,MDG,RW002,1988,0,1.0
reliefweb,MDG,RW002,1989,0,1.0
reliefweb,MDG,RW002,1990,1,1.0
reliefweb,MDG,RW002,1991,0,1.0
reliefweb,MDG,RW002,1992,0,1.0
reliefweb,MDG,RW002,1993,0,1.0
reliefweb,MDG,RW002,1994,2,1.0
reliefweb,MDG,RW002,1995,0,1.0
reliefweb,MDG,RW002,1996,1,1.0
reliefweb,MDG,RW002,1997,2,1.0
reliefweb,MDG,RW002,1998,0,1.0
reliefweb,MDG,RW002,1999,0,1.0
reliefweb,MDG,RW002,2000,3,1.0
reliefweb,MDG,RW002,2001,0,1.0
reliefweb,MDG,RW002,2002,3,1.0
reliefweb,MDG,RW002,2003,2,1.0
reliefweb,MDG,RW002,2004,2,1.0
reliefweb,MDG,RW002,2005,1,1.0
reliefweb,MDG,RW002,2006,2,1.0
reliefweb,MDG,RW002,2007,3,1.0
reliefweb,MDG,RW002,2008,2,1.0
reliefweb,MDG,RW002,2009,3,1.0
reliefweb,MDG,RW002,2010,1,1.0
reliefweb,MDG,RW002,2011,1,1.0
reliefweb,MDG,RW002,2012,2,1.0
reliefweb,MDG,RW002,2013,2,1.0
reliefweb,MDV,RW002,1980,0,1.0
reliefweb,MDV,RW002,1981,0,1.0
reliefweb,MDV,RW002,1982,0,1.0
reliefweb,MDV,RW002,1983,0,1.0
reliefweb,MDV,RW002,1984,0,1.0
reliefweb,MDV,RW002,1985,0,1.0
reliefweb,MDV,RW002,1986,0,1.0
reliefweb,MDV,RW002,1987,1,1.0
reliefweb,MDV,RW002,1988,0,1.0
reliefweb,MDV,RW002,1989,0,1.0
reliefweb,MDV,RW002,1990,0,1.0
reliefweb,MDV,RW002,1991,1,1.0
reliefweb,MDV,RW002,1992,0,1.0
reliefweb,MDV,RW002,1993,0,1.0
reliefweb,MDV,RW002,1994,0,1.0
reliefweb,MDV,RW002,1995,0,1.0
reliefweb,MDV,RW002,1996,0,1.0
reliefweb,MDV,RW002,1997,0,1.0
reliefweb,MDV,RW002,1998,0,1.0
reliefweb,MDV,RW002,1999,0,1.0
reliefweb,MDV,RW002,2000,0,1.0
reliefweb,MDV,RW002,2001,0,1.0
reliefweb,MDV,RW002,2002,0,1.0
reliefweb,MDV,RW002,2003,0,1.0
reliefweb,MDV,RW002,2004,0,1.0
reliefweb,MDV,RW002,2005,0,1.0
reliefweb,MDV,RW002,2006,0,1.0
reliefweb,MDV,RW002,2007,1,1.0
reliefweb,MDV,RW002,2008,0,1.0
reliefweb,MDV,RW002,2009,0,1.0
reliefweb,MDV,RW002,2010,0,1.0
reliefweb,MDV,RW002,2011,1,1.0
reliefweb,MDV,RW002,2012,0,1.0
reliefweb,MDV,RW002,2013,0,1.0
reliefweb,MEX,RW002,1980,0,1.0
reliefweb,MEX,RW002,1981,0,1.0
reliefweb,MEX,RW002,1982,0,1.0
reliefweb,MEX,RW002,1983,0,1.0
reliefweb,MEX,RW002,1984,0,1.0
reliefweb,MEX,RW002,1985,1,1.0
reliefweb,MEX,RW002,1986,0,1.0
reliefweb,MEX,RW002,1987,0,1.0
reliefweb,MEX,RW002,1988,0,1.0
reliefweb,MEX,RW002,1989,1,1.0
reliefweb,MEX,RW002,1990,0,1.0
reliefweb,MEX,RW002,1991,0,1.0
reliefweb,MEX,RW002,1992,0,1.0
reliefweb,MEX,RW002,1993,3,1.0
reliefweb,MEX,RW002,1994,0,1.0
reliefweb,MEX,RW002,1995,1,1.0
reliefweb,MEX,RW002,1996,2,1.0
reliefweb,MEX,RW002,1997,3,1.0
reliefweb,MEX,RW002,1998,0,1.0
reliefweb,MEX,RW002,1999,3,1.0
reliefweb,MEX,RW002,2000,2,1.0
reliefweb,MEX,RW002,2001,2,1.0
reliefweb,MEX,RW002,2002,3,1.0
reliefweb,MEX,RW002,2003,6,1.0
reliefweb,MEX,RW002,2004,1,1.0
reliefweb,MEX,RW002,2005,0,1.0
reliefweb,MEX,RW002,2006,2,1.0
reliefweb,MEX,RW002,2007,2,1.0
reliefweb,MEX,RW002,2008,7,1.0
reliefweb,MEX,RW002,2009,5,1.0
reliefweb,MEX,RW002,2010,4,1.0
reliefweb,MEX,RW002,2011,7,1.0
reliefweb,MEX,RW002,2012,1,1.0
reliefweb,MEX,RW002,2013,1,1.0
reliefweb,MHL,RW002,1980,0,1.0
reliefweb,MHL,RW002,1981,0,1.0
reliefweb,MHL,RW002,1982,0,1.0
reliefweb,MHL,RW002,1983,0,1.0
reliefweb,MHL,RW002,1984,0,1.0
reliefweb,MHL,RW002,1985,0,1.0
reliefweb,MHL,RW002,1986,0,1.0
reliefweb,MHL,RW002,1987,0,1.0
reliefweb,MHL,RW002,1988,1,1.0
reliefweb,MHL,RW002,1989,0,1.0
reliefweb,MHL,RW002,1990,0,1.0
reliefweb,MHL,RW002,1991,1,1.0
reliefweb,MHL,RW002,1992,0,1.0
reliefweb,MHL,RW002,1993,0,1.0
reliefweb,MHL,RW002,1994,0,1.0
reliefweb,MHL,RW002,1995,0,1.0
reliefweb,MHL,RW002,1996,0,1.0
reliefweb,MHL,RW002,1997,0,1.0
reliefweb,MHL,RW002,1998,0,1.0
reliefweb,MHL,RW002,1999,0,1.0
reliefweb,MHL,RW002,2000,0,1.0
reliefweb,MHL,RW002,2001,0,1.0
reliefweb,MHL,RW002,2002,0,1.0
reliefweb,MHL,RW002,2003,0,1.0
reliefweb,MHL,RW002,2004,0,1.0
reliefweb,MHL,RW002,2005,0,1.0
reliefweb,MHL,RW002,2006,0,1.0
reliefweb,MHL,RW002,2007,0,1.0
reliefweb,MHL,RW002,2008,0,1.0
reliefweb,MHL,RW002,2009,0,1.0
reliefweb,MHL,RW002,2010,0,1.0
reliefweb,MHL,RW002,2011,0,1.0
reliefweb,MHL,RW002,2012,0,1.0
reliefweb,MHL,RW002,2013,1,1.0
reliefweb,MLI,RW002,1980,0,1.0
reliefweb,MLI,RW002,1981,0,1.0
reliefweb,MLI,RW002,1982,0,1.0
reliefweb,MLI,RW002,1983,0,1.0
reliefweb,MLI,RW002,1984,2,1.0
reliefweb,MLI,RW002,1985,0,1.0
reliefweb,MLI,RW002,1986,0,1.0
reliefweb,MLI,RW002,1987,0,1.0
reliefweb,MLI,RW002,1988,0,1.0
reliefweb,MLI,RW002,1989,1,1.0
reliefweb,MLI,RW002,1990,0,1.0
reliefweb,MLI,RW002,1991,0,1.0
reliefweb,MLI,RW002,1992,0,1.0
reliefweb,MLI,RW002,1993,0,1.0
reliefweb,MLI,RW002,1994,0,1.0
reliefweb,MLI,RW002,1995,0,1.0
reliefweb,MLI,RW002,1996,0,1.0
reliefweb,MLI,RW002,1997,0,1.0
reliefweb,MLI,RW002,1998,0,1.0
reliefweb,MLI,RW002,1999,0,1.0
reliefweb,MLI,RW002,2000,0,1.0
reliefweb,MLI,RW002,2001,1,1.0
reliefweb,MLI,RW002,2002,0,1.0
reliefweb,MLI,RW002,2003,0,1.0
reliefweb,MLI,RW002,2004,0,1.0
reliefweb,MLI,RW002,2005,0,1.0
reliefweb,MLI,RW002,2006,0,1.0
reliefweb,MLI,RW002,2007,1,1.0
reliefweb,MLI,RW002,2008,0,1.0
reliefweb,MLI,RW002,2009,1,1.0
reliefweb,MLI,RW002,2010,1,1.0
reliefweb,MLI,RW002,2011,3,1.0
reliefweb,MLI,RW002,2012,1,1.0
reliefweb,MLI,RW002,2013,1,1.0
reliefweb,MMR,RW002,1980,0,1.0
reliefweb,MMR,RW002,1981,0,1.0
reliefweb,MMR,RW002,1982,0,1.0
reliefweb,MMR,RW002,1983,0,1.0
reliefweb,MMR,RW002,1984,2,1.0
reliefweb,MMR,RW002,1985,0,1.0
reliefweb,MMR,RW002,1986,1,1.0
reliefweb,MMR,RW002,1987,1,1.0
reliefweb,MMR,RW002,1988,1,1.0
reliefweb,MMR,RW002,1989,2,1.0
reliefweb,MMR,RW002,1990,0,1.0
reliefweb,MMR,RW002,1991,3,1.0
reliefweb,MMR,RW002,1992,0,1.0
reliefweb,MMR,RW002,1993,0,1.0
reliefweb,MMR,RW002,1994,1,1.0
reliefweb,MMR,RW002,1995,3,1.0
reliefweb,MMR,RW002,1996,0,1.0
reliefweb,MMR,RW002,1997,1,1.0
reliefweb,MMR,RW002,1998,0,1.0
reliefweb,MMR,RW002,1999,0,1.0
reliefweb,MMR,RW002,2000,0,1.0
reliefweb,MMR,RW002,2001,0,1.0
reliefweb,MMR,RW002,2002,0,1.0
reliefweb,MMR,RW002,2003,0,1.0
reliefweb,MMR,RW002,2004,1,1.0
reliefweb,MMR,RW002,2005,1,1.0
reliefweb,MMR,RW002,2006,1,1.0
reliefweb,MMR,RW002,2007,0,1.0
reliefweb,MMR,RW002,2008,1,1.0
reliefweb,MMR,RW002,2009,2,1.0
reliefweb,MMR,RW002,2010,2,1.0
reliefweb,MMR,RW002,2011,2,1.0
reliefweb,MMR,RW002,2012,2,1.0
reliefweb,MMR,RW002,2013,1,1.0
reliefweb,MNG,RW002,1980,0,1.0
reliefweb,MNG,RW002,1981,0,1.0
reliefweb,MNG,RW002,1982,0,1.0
reliefweb,MNG,RW002,1983,0,1.0
reliefweb,MNG,RW002,1984,0,1.0
reliefweb,MNG,RW002,1985,0,1.0
reliefweb,MNG,RW002,1986,0,1.0
reliefweb,MNG,RW002,1987,0,1.0
reliefweb,MNG,RW002,1988,0,1.0
reliefweb,MNG,RW002,1989,0,1.0
reliefweb,MNG,RW002,1990,1,1.0
reliefweb,MNG,RW002,1991,1,1.0
reliefweb,MNG,RW002,1992,0,1.0
reliefweb,MNG,RW002,1993,1,1.0
reliefweb,MNG,RW002,1994,1,1.0
reliefweb,MNG,RW002,1995,0,1.0
reliefweb,MNG,RW002,1996,1,1.0
reliefweb,MNG,RW002,1997,0,1.0
reliefweb,MNG,RW002,1998,0,1.0
reliefweb,MNG,RW002,1999,0,1.0
reliefweb,MNG,RW002,2000,2,1.0
reliefweb,MNG,RW002,2001,0,1.0
reliefweb,MNG,RW002,2002,1,1.0
reliefweb,MNG,RW002,2003,1,1.0
reliefweb,MNG,RW002,2004,0,1.0
reliefweb,MNG,RW002,2005,0,1.0
reliefweb,MNG,RW002,2006,0,1.0
reliefweb,MNG,RW002,2007,0,1.0
reliefweb,MNG,RW002,2008,2,1.0
reliefweb,MNG,RW002,2009,1,1.0
reliefweb,MNG,RW002,2010,1,1.0
reliefweb,MNG,RW002,2011,0,1.0
reliefweb,MNG,RW002,2012,0,1.0
reliefweb,MNG,RW002,2013,0,1.0
reliefweb,MOZ,RW002,1980,0,1.0
reliefweb,MOZ,RW002,1981,0,1.0
reliefweb,MOZ,RW002,1982,1,1.0
reliefweb,MOZ,RW002,1983,0,1.0
reliefweb,MOZ,RW002,1984,0,1.0
reliefweb,MOZ,RW002,1985,3,1.0
reliefweb,MOZ,RW002,1986,0,1.0
reliefweb,MOZ,RW002,1987,0,1.0
reliefweb,MOZ,RW002,1988,0,1.0
reliefweb,MOZ,RW002,1989,0,1.0
reliefweb,MOZ,RW002,1990,0,1.0
reliefweb,MOZ,RW002,1991,0,1.0
